"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1084;Hovedstaden;2021-11-08;M;739;2;21;2826;407410;15826;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-08;M;278;0;4;2826;407688;15830;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-08;M;126;1;3;2827;407814;15833;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-08;M;289;0;4;2827;408103;15837;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-08;M;240;0;5;2827;408343;15842;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-09;F;820;1;11;2828;409163;15853;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-09;F;300;0;1;2828;409463;15854;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-09;F;121;0;0;2828;409584;15854;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-09;F;269;1;2;2829;409853;15856;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-09;F;280;1;5;2830;410133;15861;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-09;M;820;0;13;2830;410953;15874;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-09;M;273;1;1;2831;411226;15875;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-09;M;142;0;1;2831;411368;15876;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-09;M;272;0;4;2831;411640;15880;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-09;M;266;1;6;2832;411906;15886;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-10;F;875;1;13;2833;412781;15899;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-10;F;300;0;1;2833;413081;15900;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-10;F;138;0;1;2833;413219;15901;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-10;F;222;1;3;2834;413441;15904;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-10;F;259;0;6;2834;413700;15910;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-10;M;833;2;8;2836;414533;15918;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-10;M;284;0;3;2836;414817;15921;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-10;M;139;3;5;2839;414956;15926;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-10;M;225;1;5;2840;415181;15931;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-10;M;244;1;8;2841;415425;15939;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-11;F;813;2;15;2843;416238;15954;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-11;F;253;0;3;2843;416491;15957;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-11;F;117;0;2;2843;416608;15959;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-11;F;299;0;6;2843;416907;15965;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-11;F;263;0;3;2843;417170;15968;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-11;M;772;2;12;2845;417942;15980;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-11;M;223;0;1;2845;418165;15981;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-11;M;104;0;2;2845;418269;15983;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-11;M;309;3;10;2848;418578;15993;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-11;M;292;2;11;2850;418870;16004;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-12;F;668;0;8;2850;419538;16012;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-12;F;225;0;2;2850;419763;16014;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-12;F;118;0;1;2850;419881;16015;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-12;F;251;0;4;2850;420132;16019;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-12;F;241;1;7;2851;420373;16026;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-12;M;675;2;10;2853;421048;16036;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-12;M;221;0;2;2853;421269;16038;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-12;M;130;1;4;2854;421399;16042;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-12;M;232;3;10;2857;421631;16052;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-12;M;220;3;11;2860;421851;16063;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-13;F;764;0;17;2860;422615;16080;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-13;F;272;0;4;2860;422887;16084;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-13;F;118;1;1;2861;423005;16085;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-13;F;156;2;4;2863;423161;16089;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-13;F;215;1;4;2864;423376;16093;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-13;M;702;2;7;2866;424078;16100;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-13;M;210;0;3;2866;424288;16103;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-13;M;114;0;1;2866;424402;16104;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-13;M;165;1;6;2867;424567;16110;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-13;M;199;0;3;2867;424766;16113;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-14;F;803;4;12;2871;425569;16125;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-14;F;247;0;4;2871;425816;16129;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-14;F;128;0;3;2871;425944;16132;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-14;F;186;0;9;2871;426130;16141;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-14;F;229;0;2;2871;426359;16143;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-14;M;762;3;11;2874;427121;16154;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-14;M;226;0;2;2874;427347;16156;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-14;M;119;1;5;2875;427466;16161;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-14;M;154;5;12;2880;427620;16173;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-14;M;225;2;8;2882;427845;16181;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-15;F;951;2;16;2884;428796;16197;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-15;F;338;0;4;2884;429134;16201;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-15;F;206;2;1;2886;429340;16202;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-15;F;410;2;9;2888;429750;16211;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-15;F;424;2;12;2890;430174;16223;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-15;M;981;2;9;2892;431155;16232;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-15;M;305;1;8;2893;431460;16240;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-15;M;158;1;4;2894;431618;16244;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-15;M;386;3;4;2897;432004;16248;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-15;M;349;2;9;2899;432353;16257;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-16;F;911;1;13;2900;433264;16270;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-16;F;290;2;3;2902;433554;16273;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-16;F;157;0;3;2902;433711;16276;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-16;F;346;0;6;2902;434057;16282;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-16;F;345;0;5;2902;434402;16287;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-16;M;937;2;14;2904;435339;16301;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-16;M;300;1;4;2905;435639;16305;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-16;M;157;0;1;2905;435796;16306;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-16;M;324;1;6;2906;436120;16312;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-16;M;361;0;10;2906;436481;16322;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-17;F;942;3;13;2909;437423;16335;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-17;F;313;0;7;2909;437736;16342;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-17;F;168;2;4;2911;437904;16346;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-17;F;267;2;12;2913;438171;16358;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-17;F;319;1;5;2914;438490;16363;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-17;M;908;1;6;2915;439398;16369;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-17;M;277;0;3;2915;439675;16372;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-17;M;188;0;0;2915;439863;16372;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-17;M;207;3;7;2918;440070;16379;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-17;M;357;1;15;2919;440427;16394;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-18;F;1003;2;13;2921;441430;16407;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-18;F;301;0;6;2921;441731;16413;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-18;F;144;0;1;2921;441875;16414;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-18;F;385;2;10;2923;442260;16424;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-18;F;338;0;3;2923;442598;16427;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-18;M;926;5;21;2928;443524;16448;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-18;M;290;0;2;2928;443814;16450;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-18;M;151;0;1;2928;443965;16451;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-18;M;309;1;7;2929;444274;16458;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-18;M;326;1;4;2930;444600;16462;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-19;F;956;0;9;2930;445556;16471;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-19;F;261;0;2;2930;445817;16473;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-19;F;141;1;3;2931;445958;16476;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-19;F;319;2;10;2933;446277;16486;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-19;F;397;3;5;2936;446674;16491;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-19;M;977;3;16;2939;447651;16507;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-19;M;238;1;3;2940;447889;16510;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-19;M;141;0;3;2940;448030;16513;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-19;M;327;2;11;2942;448357;16524;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-19;M;342;3;7;2945;448699;16531;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-20;F;910;1;13;2946;449609;16544;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-20;F;293;2;4;2948;449902;16548;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-20;F;156;0;2;2948;450058;16550;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-20;F;222;3;4;2951;450280;16554;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-20;F;296;1;6;2952;450576;16560;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-20;M;925;1;17;2953;451501;16577;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-20;M;317;3;5;2956;451818;16582;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-20;M;137;0;2;2956;451955;16584;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-20;M;170;2;6;2958;452125;16590;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-20;M;285;1;3;2959;452410;16593;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-21;F;879;2;13;2961;453289;16606;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-21;F;296;1;2;2962;453585;16608;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-21;F;126;1;2;2963;453711;16610;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-21;F;243;1;5;2964;453954;16615;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-21;F;316;3;4;2967;454270;16619;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-21;M;891;0;8;2967;455161;16627;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-21;M;284;1;4;2968;455445;16631;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-21;M;126;0;6;2968;455571;16637;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-21;M;225;0;5;2968;455796;16642;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-21;M;288;2;7;2970;456084;16649;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-22;F;991;0;9;2970;457075;16658;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-22;F;301;0;2;2970;457376;16660;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-22;F;153;0;1;2970;457529;16661;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-22;F;415;0;6;2970;457944;16667;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-22;F;369;1;6;2971;458313;16673;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-22;M;1048;2;7;2973;459361;16680;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-22;M;308;0;6;2973;459669;16686;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-22;M;158;0;5;2973;459827;16691;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-22;M;399;0;10;2973;460226;16701;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-22;M;347;2;3;2975;460573;16704;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-23;F;1005;2;12;2977;461578;16716;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-23;F;326;0;1;2977;461904;16717;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-23;F;170;1;2;2978;462074;16719;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-23;F;426;2;11;2980;462500;16730;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-23;F;461;2;7;2982;462961;16737;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-23;M;1056;2;14;2984;464017;16751;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-23;M;336;0;5;2984;464353;16756;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-23;M;146;0;1;2984;464499;16757;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-23;M;376;0;11;2984;464875;16768;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-23;M;399;1;8;2985;465274;16776;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-24;F;994;1;15;2986;466268;16791;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-24;F;297;0;3;2986;466565;16794;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-24;F;148;0;4;2986;466713;16798;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-24;F;257;0;4;2986;466970;16802;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-24;F;354;1;6;2987;467324;16808;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-24;M;922;0;14;2987;468246;16822;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-24;M;306;0;7;2987;468552;16829;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-24;M;144;1;2;2988;468696;16831;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-24;M;247;0;5;2988;468943;16836;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-24;M;342;2;8;2990;469285;16844;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-25;F;948;1;24;2991;470233;16868;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-25;F;285;1;4;2992;470518;16872;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-25;F;128;1;2;2993;470646;16874;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-25;F;339;0;2;2993;470985;16876;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-25;F;370;1;5;2994;471355;16881;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-25;M;875;1;15;2995;472230;16896;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-25;M;302;2;5;2997;472532;16901;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-25;M;137;1;3;2998;472669;16904;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-25;M;364;1;8;2999;473033;16912;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-25;M;330;0;7;2999;473363;16919;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-26;F;980;1;14;3000;474343;16933;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-26;F;314;2;9;3002;474657;16942;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-26;F;120;1;1;3003;474777;16943;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-26;F;325;2;3;3005;475102;16946;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-26;F;320;1;10;3006;475422;16956;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-26;M;967;4;12;3010;476389;16968;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-26;M;311;1;5;3011;476700;16973;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-26;M;157;0;1;3011;476857;16974;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-26;M;341;2;6;3013;477198;16980;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-26;M;312;2;10;3015;477510;16990;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-27;F;898;1;12;3016;478408;17002;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-27;F;373;0;4;3016;478781;17006;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-27;F;154;0;1;3016;478935;17007;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-27;F;223;0;2;3016;479158;17009;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-27;F;308;0;5;3016;479466;17014;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-27;M;960;1;14;3017;480426;17028;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-27;M;329;0;4;3017;480755;17032;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-27;M;133;0;0;3017;480888;17032;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-27;M;180;0;4;3017;481068;17036;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-27;M;278;0;6;3017;481346;17042;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-28;F;938;1;10;3018;482284;17052;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-28;F;383;0;7;3018;482667;17059;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-28;F;144;0;4;3018;482811;17063;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-28;F;212;1;4;3019;483023;17067;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-28;F;289;1;5;3020;483312;17072;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-28;M;975;4;13;3024;484287;17085;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-28;M;329;1;5;3025;484616;17090;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-28;M;142;1;4;3026;484758;17094;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-28;M;207;0;4;3026;484965;17098;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-28;M;260;0;3;3026;485225;17101;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-29;F;1124;2;7;3028;486349;17108;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-29;F;377;2;9;3030;486726;17117;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-29;F;173;0;1;3030;486899;17118;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-29;F;497;1;6;3031;487396;17124;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-29;F;433;0;12;3031;487829;17136;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-29;M;1057;4;14;3035;488886;17150;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-29;M;368;0;4;3035;489254;17154;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-29;M;183;0;2;3035;489437;17156;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-29;M;452;0;5;3035;489889;17161;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-29;M;402;2;9;3037;490291;17170;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-30;F;1228;0;13;3037;491519;17183;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-30;F;407;0;4;3037;491926;17187;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-30;F;175;4;6;3041;492101;17193;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-30;F;456;1;6;3042;492557;17199;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-30;F;453;0;2;3042;493010;17201;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-11-30;M;1127;3;13;3045;494137;17214;2024-02-27T11:24:59.760
1082;Midtjylland;2021-11-30;M;433;0;6;3045;494570;17220;2024-02-27T11:24:59.760
1081;Nordjylland;2021-11-30;M;166;0;4;3045;494736;17224;2024-02-27T11:24:59.760
1085;Sjælland;2021-11-30;M;486;4;10;3049;495222;17234;2024-02-27T11:24:59.760
1083;Syddanmark;2021-11-30;M;469;2;4;3051;495691;17238;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-01;F;1054;3;14;3054;496745;17252;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-01;F;376;0;1;3054;497121;17253;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-01;F;151;1;4;3055;497272;17257;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-01;F;262;0;11;3055;497534;17268;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-01;F;398;1;5;3056;497932;17273;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-01;M;1039;3;16;3059;498971;17289;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-01;M;419;0;2;3059;499390;17291;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-01;M;153;4;7;3063;499543;17298;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-01;M;269;1;5;3064;499812;17303;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-01;M;404;0;10;3064;500216;17313;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-02;F;980;4;17;3068;501196;17330;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-02;F;364;0;3;3068;501560;17333;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-02;F;85;0;1;3068;501645;17334;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-02;F;414;1;9;3069;502059;17343;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-02;F;408;1;5;3070;502467;17348;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-02;M;1018;2;19;3072;503485;17367;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-02;M;397;0;3;3072;503882;17370;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-02;M;92;0;1;3072;503974;17371;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-02;M;374;1;4;3073;504348;17375;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-02;M;439;1;9;3074;504787;17384;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-03;F;1164;1;13;3075;505951;17397;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-03;F;412;0;8;3075;506363;17405;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-03;F;189;0;1;3075;506552;17406;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-03;F;401;0;8;3075;506953;17414;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-03;F;405;0;14;3075;507358;17428;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-03;M;1157;3;13;3078;508515;17441;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-03;M;440;0;5;3078;508955;17446;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-03;M;190;0;8;3078;509145;17454;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-03;M;418;2;11;3080;509563;17465;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-03;M;382;0;7;3080;509945;17472;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-04;F;1247;0;13;3080;511192;17485;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-04;F;466;0;4;3080;511658;17489;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-04;F;211;0;4;3080;511869;17493;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-04;F;275;0;1;3080;512144;17494;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-04;F;405;1;6;3081;512549;17500;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-04;M;1158;1;13;3082;513707;17513;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-04;M;438;1;4;3083;514145;17517;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-04;M;228;0;6;3083;514373;17523;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-04;M;241;1;6;3084;514614;17529;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-04;M;420;1;2;3085;515034;17531;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-05;F;1128;2;14;3087;516162;17545;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-05;F;404;1;6;3088;516566;17551;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-05;F;180;0;4;3088;516746;17555;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-05;F;306;1;4;3089;517052;17559;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-05;F;345;0;3;3089;517397;17562;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-05;M;1108;0;9;3089;518505;17571;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-05;M;479;0;3;3089;518984;17574;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-05;M;207;0;2;3089;519191;17576;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-05;M;310;1;3;3090;519501;17579;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-05;M;327;0;8;3090;519828;17587;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-06;F;1565;4;15;3094;521393;17602;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-06;F;582;1;4;3095;521975;17606;2024-02-27T11:24:59.760
1081;Nordjylland;2021-12-06;F;225;0;7;3095;522200;17613;2024-02-27T11:24:59.760
1085;Sjælland;2021-12-06;F;649;0;12;3095;522849;17625;2024-02-27T11:24:59.760
1083;Syddanmark;2021-12-06;F;541;1;9;3096;523390;17634;2024-02-27T11:24:59.760
1084;Hovedstaden;2021-12-06;M;1462;3;15;3099;524852;17649;2024-02-27T11:24:59.760
1082;Midtjylland;2021-12-06;M;617;3;9;3102;525469;17658;2024-02-27T11:24:59.760
