Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2021-03-11,Edmonton Goldbar,Edmonton,covN2,solid,14.6335380653203,13.2843002523122,48
2021-03-14,Edmonton Goldbar,Edmonton,covN2,solid,11.6798277754225,14.5592859925007,48
2021-03-16,Edmonton Goldbar,Edmonton,covN2,solid,22.5825212686621,16.2986290364683,48
2021-03-18,Edmonton Goldbar,Edmonton,covN2,solid,22.9163112289583,19.0595534243476,48
2021-03-21,Edmonton Goldbar,Edmonton,covN2,solid,22.661057662568,22.7199633867295,48
2021-03-23,Edmonton Goldbar,Edmonton,covN2,solid,46.198622347712,30.5919970797461,48
2021-03-25,Edmonton Goldbar,Edmonton,covN2,solid,27.2009552588764,32.0202117563855,48
2021-03-28,Edmonton Goldbar,Edmonton,covN2,solid,25.2979960525492,32.8991912197125,48
2021-03-29,Edmonton Goldbar,Edmonton,covN2,solid,53.677144370697,38.0936795074586,48
2021-04-04,Edmonton Goldbar,Edmonton,covN2,solid,47.167074422302,50.4221093964995,48
2021-04-08,Edmonton Goldbar,Edmonton,covN2,solid,74.8384008011652,61.0027376117336,48
2021-04-11,Edmonton Goldbar,Edmonton,covN2,solid,36.9322271837101,55.8853139924376,48
2021-04-15,Edmonton Goldbar,Edmonton,covN2,solid,128.072720745442,82.502473964576,48
2021-04-18,Edmonton Goldbar,Edmonton,covN2,solid,68.6373953508866,98.3550580481643,48
2021-04-22,Edmonton Goldbar,Edmonton,covN2,solid,95.7970262645104,82.2172108076985,48
2021-04-25,Edmonton Goldbar,Edmonton,covN2,solid,56.1057965118301,75.9514113881703,48
2021-04-29,Edmonton Goldbar,Edmonton,covN2,solid,187.343575578849,121.72468604534,48
2021-05-02,Edmonton Goldbar,Edmonton,covN2,solid,85.5692303728709,136.45640297586,48
2021-05-06,Edmonton Goldbar,Edmonton,covN2,solid,51.596746203183,68.582988288027,48
2021-05-09,Edmonton Goldbar,Edmonton,covN2,solid,68.1675428602478,59.8821445317154,48
2021-05-12,Edmonton Goldbar,Edmonton,covN2,solid,45.7422714477658,55.1688535037322,48
2021-05-16,Edmonton Goldbar,Edmonton,covN2,solid,26.8571940872853,36.2997327675255,48
2021-05-20,Edmonton Goldbar,Edmonton,covN2,solid,33.649467949283,30.2533310182841,48
2021-05-23,Edmonton Goldbar,Edmonton,covN2,solid,18.9384486932575,26.2939583212702,48
2021-05-27,Edmonton Goldbar,Edmonton,covN2,solid,15.8699450399477,17.4041968666026,48
2021-05-30,Edmonton Goldbar,Edmonton,covN2,solid,14.4006969270038,15.1353209834757,48
2021-06-03,Edmonton Goldbar,Edmonton,covN2,solid,16.0836292947804,15.2421631108921,48
2021-06-06,Edmonton Goldbar,Edmonton,covN2,solid,10.3786963741134,13.2311628344469,48
2021-06-10,Edmonton Goldbar,Edmonton,covN2,solid,3.93596545270201,7.15733091340772,48
2021-06-13,Edmonton Goldbar,Edmonton,covN2,solid,5.50393866211203,4.71995205740702,48
2021-06-17,Edmonton Goldbar,Edmonton,covN2,solid,5.3505635991563,5.42725113063417,48
2021-06-20,Edmonton Goldbar,Edmonton,covN2,solid,4.69281883407674,5.02169121661652,48
2021-06-24,Edmonton Goldbar,Edmonton,covN2,solid,3.46077445704068,4.07679664555871,48
2021-06-27,Edmonton Goldbar,Edmonton,covN2,solid,2.61993154878714,3.04035300291391,48
2021-07-01,Edmonton Goldbar,Edmonton,covN2,solid,6.71157106182679,4.66575130530697,48
2021-07-04,Edmonton Goldbar,Edmonton,covN2,solid,4.20669237331411,5.45913171757045,48
2021-07-08,Edmonton Goldbar,Edmonton,covN2,solid,0.0054886866065897,2.10609052996035,48
2021-07-11,Edmonton Goldbar,Edmonton,covN2,solid,1.78645180301319,0.895970244809887,48
2021-07-15,Edmonton Goldbar,Edmonton,covN2,solid,2.59386705844673,2.19015943072996,48
2021-07-18,Edmonton Goldbar,Edmonton,covN2,solid,4.51319344185824,3.55353025015248,48
2021-07-22,Edmonton Goldbar,Edmonton,covN2,solid,3.70584003875193,4.10951674030508,48
2021-07-25,Edmonton Goldbar,Edmonton,covN2,solid,9.82634035959174,6.76609019917184,48
2021-07-29,Edmonton Goldbar,Edmonton,covN2,solid,13.5409595467565,11.6836499531741,48
2021-08-01,Edmonton Goldbar,Edmonton,covN2,solid,14.8085067229864,14.1747331348715,48
2021-08-05,Edmonton Goldbar,Edmonton,covN2,solid,31.4770406808143,23.1427737019003,48
2021-08-08,Edmonton Goldbar,Edmonton,covN2,solid,24.1554860775629,27.8162633791886,48
2021-08-12,Edmonton Goldbar,Edmonton,covN2,solid,63.438194901628,43.7968404895954,48
2021-08-15,Edmonton Goldbar,Edmonton,covN2,solid,57.5277421206112,60.4829685111196,48
2021-08-19,Edmonton Goldbar,Edmonton,covN2,solid,111.748387337482,84.6380647290463,48
2021-08-22,Edmonton Goldbar,Edmonton,covN2,solid,39.4815959217202,75.6149916296009,48
2021-08-26,Edmonton Goldbar,Edmonton,covN2,solid,95.920592540124,67.7010942309221,48
2021-08-29,Edmonton Goldbar,Edmonton,covN2,solid,84.364305963778,90.142449251951,48
2021-09-02,Edmonton Goldbar,Edmonton,covN2,solid,230.961707501648,157.663006732713,48
2021-09-05,Edmonton Goldbar,Edmonton,covN2,solid,228.610409112714,229.786058307181,48
2021-09-09,Edmonton Goldbar,Edmonton,covN2,solid,107.30962058144,167.960014847077,48
2021-09-12,Edmonton Goldbar,Edmonton,covN2,solid,148.3408227926,127.82522168702,48
2021-09-16,Edmonton Goldbar,Edmonton,covN2,solid,104.532490525246,126.436656658923,48
2021-09-19,Edmonton Goldbar,Edmonton,covN2,solid,96.7091400794127,100.62081530233,48
2021-09-23,Edmonton Goldbar,Edmonton,covN2,solid,149.862514707367,123.28582739339,48
2021-09-26,Edmonton Goldbar,Edmonton,covN2,solid,61.2934665576724,105.57799063252,48
2021-09-30,Edmonton Goldbar,Edmonton,covN2,solid,156.013548209993,108.653507383833,48
2021-10-03,Edmonton Goldbar,Edmonton,covN2,solid,39.541965408816,97.7777568094045,48
2021-10-07,Edmonton Goldbar,Edmonton,covN2,solid,61.7809447447759,50.6614550767959,48
2021-10-10,Edmonton Goldbar,Edmonton,covN2,solid,29.1325226968771,45.4567337208265,48
2021-10-14,Edmonton Goldbar,Edmonton,covN2,solid,60.3443670627246,44.7384448798009,48
2021-10-17,Edmonton Goldbar,Edmonton,covN2,solid,101.685609783319,81.0149884230216,48
2021-10-21,Edmonton Goldbar,Edmonton,covN2,solid,51.3508672633478,76.5182385233332,48
2021-10-24,Edmonton Goldbar,Edmonton,covN2,solid,41.0953642640345,46.2231157636911,48
2021-10-28,Edmonton Goldbar,Edmonton,covN2,solid,35.9374614295033,38.5164128467689,48
2021-10-31,Edmonton Goldbar,Edmonton,covN2,solid,41.5395285654713,38.7384949974873,48
2021-11-04,Edmonton Goldbar,Edmonton,covN2,solid,44.8636281658776,43.2015783656744,48
2021-11-07,Edmonton Goldbar,Edmonton,covN2,solid,26.8326993731885,35.8481637695331,48
2021-11-11,Edmonton Goldbar,Edmonton,covN2,solid,26.2661288095424,26.5494140913654,48
2021-11-14,Edmonton Goldbar,Edmonton,covN2,solid,39.5642654097736,32.915197109658,48
2021-11-18,Edmonton Goldbar,Edmonton,covN2,solid,29.5922944095325,34.5782799096531,48
2021-11-21,Edmonton Goldbar,Edmonton,covN2,solid,36.1271866757373,32.859740542635,48
2021-11-25,Edmonton Goldbar,Edmonton,covN2,solid,21.8878335863793,29.0075101310583,48
2021-11-28,Edmonton Goldbar,Edmonton,covN2,solid,27.7306871402422,24.8092603633107,48
2021-12-02,Edmonton Goldbar,Edmonton,covN2,solid,24.1128696557702,25.9217783980062,48
2021-12-05,Edmonton Goldbar,Edmonton,covN2,solid,21.857943719142,22.9854066874561,48
2021-12-09,Edmonton Goldbar,Edmonton,covN2,solid,14.2162920073941,18.0371178632681,48
2021-12-12,Edmonton Goldbar,Edmonton,covN2,solid,12.5122746942656,13.3642833508299,48
2021-12-16,Edmonton Goldbar,Edmonton,covN2,solid,26.9148957743304,19.713585234298,48
2021-12-19,Edmonton Goldbar,Edmonton,covN2,solid,28.9942731914057,27.9545844828681,48
2021-12-23,Edmonton Goldbar,Edmonton,covN2,solid,67.7047815858683,48.349527388637,48
2021-12-26,Edmonton Goldbar,Edmonton,covN2,solid,148.220974586206,107.962878086037,48
2021-12-31,Edmonton Goldbar,Edmonton,covN2,solid,127.970430615764,138.095702600985,48
2022-01-03,Edmonton Goldbar,Edmonton,covN2,solid,41.5551076903716,84.7627691530678,48
2022-01-06,Edmonton Goldbar,Edmonton,covN2,solid,236.836687492119,135.454075266085,48
2022-01-09,Edmonton Goldbar,Edmonton,covN2,solid,178.749853937302,152.380549706597,48
2022-01-13,Edmonton Goldbar,Edmonton,covN2,solid,128.89866369107,153.824258814186,48
2022-01-16,Edmonton Goldbar,Edmonton,covN2,solid,166.701385304873,147.800024497971,48
2022-01-20,Edmonton Goldbar,Edmonton,covN2,solid,337.036090671074,251.868737987973,48
2022-01-23,Edmonton Goldbar,Edmonton,covN2,solid,229.829162860968,283.432626766021,48
2022-01-27,Edmonton Goldbar,Edmonton,covN2,solid,170.828666633494,200.328914747231,48
2022-01-30,Edmonton Goldbar,Edmonton,covN2,solid,62.0310056187537,116.429836126124,48
2022-02-03,Edmonton Goldbar,Edmonton,covN2,solid,78.5399786212068,70.2854921199802,48
2022-02-06,Edmonton Goldbar,Edmonton,covN2,solid,120.432173603947,99.4860761125769,48
2022-02-10,Edmonton Goldbar,Edmonton,covN2,solid,21.5672164247594,70.9996950143532,48
2022-02-13,Edmonton Goldbar,Edmonton,covN2,solid,29.3317705702911,25.4494934975252,48
2022-02-17,Edmonton Goldbar,Edmonton,covN2,solid,40.9452907922698,35.1385306812805,48
2022-02-20,Edmonton Goldbar,Edmonton,covN2,solid,40.2394574191554,40.5923741057126,48
2022-02-24,Edmonton Goldbar,Edmonton,covN2,solid,31.0477354835397,35.6435964513475,48
2022-02-27,Edmonton Goldbar,Edmonton,covN2,solid,28.0148252427255,29.5312803631326,48
2022-03-03,Edmonton Goldbar,Edmonton,covN2,solid,20.2392226466322,24.1270239446789,48
2022-03-06,Edmonton Goldbar,Edmonton,covN2,solid,22.4026134391379,21.3209180428851,48
2022-03-10,Edmonton Goldbar,Edmonton,covN2,solid,29.3276347505957,25.8651240948668,48
2022-03-13,Edmonton Goldbar,Edmonton,covN2,solid,15.5228616391811,22.4252481948884,48
2022-03-17,Edmonton Goldbar,Edmonton,covN2,solid,10.2870585767955,12.9049601079883,48
2022-03-20,Edmonton Goldbar,Edmonton,covN2,solid,27.0033704817445,18.64521452927,48
2022-03-24,Edmonton Goldbar,Edmonton,covN2,solid,28.7773088685306,27.8903396751375,48
2022-03-27,Edmonton Goldbar,Edmonton,covN2,solid,128.070266875571,78.423787872051,48
2022-03-31,Edmonton Goldbar,Edmonton,covN2,solid,20.6433524644992,74.3568096700353,48
2022-04-03,Edmonton Goldbar,Edmonton,covN2,solid,104.491623577195,62.5674880208473,48
2022-04-07,Edmonton Goldbar,Edmonton,covN2,solid,122.007517055495,113.249570316345,48
2022-04-10,Edmonton Goldbar,Edmonton,covN2,solid,294.145762594011,208.076639824753,48
2022-04-14,Edmonton Goldbar,Edmonton,covN2,solid,209.024102900045,251.584932747028,48
2022-04-17,Edmonton Goldbar,Edmonton,covN2,solid,151.480731271842,180.252417085943,48
2022-04-21,Edmonton Goldbar,Edmonton,covN2,solid,55.7016263374684,103.591178804655,48
2022-04-24,Edmonton Goldbar,Edmonton,covN2,solid,376.955801165122,216.328713751295,48
2022-04-28,Edmonton Goldbar,Edmonton,covN2,solid,140.399655341946,258.677728253534,48
2022-04-30,Edmonton Goldbar,Edmonton,covN2,solid,222.165847438939,246.507101315336,48
2022-05-03,Edmonton Goldbar,Edmonton,covN2,solid,130.550442801067,164.371981860651,48
2022-05-05,Edmonton Goldbar,Edmonton,covN2,solid,31.6650756249802,128.127121954995,48
2022-05-10,Edmonton Goldbar,Edmonton,covN2,solid,112.727074072796,72.1960748488883,48
2022-05-12,Edmonton Goldbar,Edmonton,covN2,solid,142.163319530729,127.445196801763,48
2022-05-15,Edmonton Goldbar,Edmonton,covN2,solid,178.160327455837,144.350240353121,48
2022-05-19,Edmonton Goldbar,Edmonton,covN2,solid,72.4892740688805,125.324800762359,48
2022-05-22,Edmonton Goldbar,Edmonton,covN2,solid,306.441133144533,189.465203606707,48
2022-05-26,Edmonton Goldbar,Edmonton,covN2,solid,107.60230099047,207.021717067502,48
2022-05-29,Edmonton Goldbar,Edmonton,covN2,solid,138.523671957125,123.062986473798,48
2022-06-02,Edmonton Goldbar,Edmonton,covN2,solid,103.508197803234,121.01593488018,48
2022-06-05,Edmonton Goldbar,Edmonton,covN2,solid,139.651877973161,121.580037888198,48
2022-06-09,Edmonton Goldbar,Edmonton,covN2,solid,19.1261235786905,79.3890007759258,48
2022-06-12,Edmonton Goldbar,Edmonton,covN2,solid,21.31394972959,20.2200366541402,48
2022-06-16,Edmonton Goldbar,Edmonton,covN2,solid,21.4406529436279,21.377301336609,48
2022-06-19,Edmonton Goldbar,Edmonton,covN2,solid,25.5015784951104,23.4711157193692,48
2022-06-23,Edmonton Goldbar,Edmonton,covN2,solid,4.53115829389263,15.0163683945015,48
2022-06-26,Edmonton Goldbar,Edmonton,covN2,solid,11.0337151843902,7.78243673914142,48
2022-06-30,Edmonton Goldbar,Edmonton,covN2,solid,68.7966834272809,39.9151993058356,48
2022-07-03,Edmonton Goldbar,Edmonton,covN2,solid,30.9518896463718,49.8742865368263,48
2022-07-07,Edmonton Goldbar,Edmonton,covN2,solid,70.182148644762,50.5670191455669,48
2022-07-10,Edmonton Goldbar,Edmonton,covN2,solid,107.594936305475,88.8885424751182,48
2022-07-14,Edmonton Goldbar,Edmonton,covN2,solid,94.0237886380462,100.80936247176,48
2022-07-17,Edmonton Goldbar,Edmonton,covN2,solid,84.0418628476146,89.0328257428304,48
2022-07-21,Edmonton Goldbar,Edmonton,covN2,solid,43.7024040738768,63.8721334607457,48
2022-07-24,Edmonton Goldbar,Edmonton,covN2,solid,70.0030465213755,56.8527252976262,48
2022-07-28,Edmonton Goldbar,Edmonton,covN2,solid,17.2092660113236,43.6061562663496,48
2022-07-31,Edmonton Goldbar,Edmonton,covN2,solid,3.86666183143705,10.5379639213803,48
2022-08-04,Edmonton Goldbar,Edmonton,covN2,solid,3.27796716343383,3.57231449743544,48
2022-08-07,Edmonton Goldbar,Edmonton,covN2,solid,28.9764945335601,16.127230848497,48
2022-08-11,Edmonton Goldbar,Edmonton,covN2,solid,19.0237819919989,24.0001382627795,48
2022-08-14,Edmonton Goldbar,Edmonton,covN2,solid,32.9753848462302,25.9995834191146,48
2022-08-18,Edmonton Goldbar,Edmonton,covN2,solid,43.1469830431116,38.0611839446709,48
2022-08-21,Edmonton Goldbar,Edmonton,covN2,solid,13.4480861929733,28.2975346180425,48
2022-08-25,Edmonton Goldbar,Edmonton,covN2,solid,131.142404680604,72.2952454367884,48
2022-08-28,Edmonton Goldbar,Edmonton,covN2,solid,35.0132169348038,83.0778108077036,48
2022-09-01,Edmonton Goldbar,Edmonton,covN2,solid,60.6102775181199,47.8117472264618,48
2022-09-04,Edmonton Goldbar,Edmonton,covN2,solid,45.9614010988646,53.2858393084922,48
2022-09-08,Edmonton Goldbar,Edmonton,covN2,solid,44.0028180867395,44.982109592802,48
2022-09-11,Edmonton Goldbar,Edmonton,covN2,solid,79.2630096994725,61.632913893106,48
2022-09-15,Edmonton Goldbar,Edmonton,covN2,solid,12.6415258540356,45.9522677767541,48
2022-09-18,Edmonton Goldbar,Edmonton,covN2,solid,26.9490185406264,19.795272197331,48
2022-10-06,Edmonton Goldbar,Edmonton,covN2,solid,114.61060919848,114.61060919848,48
2022-10-09,Edmonton Goldbar,Edmonton,covN2,solid,31.3825889681445,72.9965990833122,48
2022-10-13,Edmonton Goldbar,Edmonton,covN2,solid,57.3351228466918,44.3588559074182,48
2022-10-16,Edmonton Goldbar,Edmonton,covN2,solid,135.729681760647,96.5324023036694,48
2022-10-20,Edmonton Goldbar,Edmonton,covN2,solid,61.0277262327495,98.3787039966982,48
2022-10-23,Edmonton Goldbar,Edmonton,covN2,solid,57.0981475731835,59.0629369029665,48
2022-10-27,Edmonton Goldbar,Edmonton,covN2,solid,60.5345088561751,58.8163282146793,48
2022-10-30,Edmonton Goldbar,Edmonton,covN2,solid,51.0544902376023,55.7944995468887,48
2022-11-03,Edmonton Goldbar,Edmonton,covN2,solid,47.8227559517864,49.4386230946943,48
2022-11-06,Edmonton Goldbar,Edmonton,covN2,solid,77.9046311547467,62.8636935532666,48
2022-11-10,Edmonton Goldbar,Edmonton,covN2,solid,247.517650836716,162.711140995731,48
2022-11-13,Edmonton Goldbar,Edmonton,covN2,solid,80.7597064268906,164.138678631803,48
2022-11-17,Edmonton Goldbar,Edmonton,covN2,solid,63.9011239238767,72.3304151753836,48
2022-11-20,Edmonton Goldbar,Edmonton,covN2,solid,19.5792324774686,41.7401782006726,48
2022-11-24,Edmonton Goldbar,Edmonton,covN2,solid,59.6664073121353,39.6228198948019,48
2022-11-27,Edmonton Goldbar,Edmonton,covN2,solid,99.7828105906594,79.7246089513974,48
2022-12-01,Edmonton Goldbar,Edmonton,covN2,solid,56.0624078159791,77.9226092033193,48
2022-12-04,Edmonton Goldbar,Edmonton,covN2,solid,38.8538869748482,47.4581473954136,48
2022-12-08,Edmonton Goldbar,Edmonton,covN2,solid,104.909667161835,71.8817770683416,48
2022-12-11,Edmonton Goldbar,Edmonton,covN2,solid,83.8369900271693,94.3733285945021,48
2022-12-15,Edmonton Goldbar,Edmonton,covN2,solid,101.227353402418,92.5321717147935,48
2022-12-18,Edmonton Goldbar,Edmonton,covN2,solid,82.1377992044426,91.6825763034301,48
2022-12-22,Edmonton Goldbar,Edmonton,covN2,solid,45.0005596721325,63.5691794382875,48
2022-12-25,Edmonton Goldbar,Edmonton,covN2,solid,69.0553955347868,57.0279776034597,48
2022-12-29,Edmonton Goldbar,Edmonton,covN2,solid,49.4022768517555,59.2288361932712,48
2023-01-01,Edmonton Goldbar,Edmonton,covN2,solid,102.6028600586,76.0025684551775,48
2023-01-05,Edmonton Goldbar,Edmonton,covN2,solid,115.724059722739,109.16345989067,48
2023-01-08,Edmonton Goldbar,Edmonton,covN2,solid,60.037189904443,87.8806248135913,48
2023-01-12,Edmonton Goldbar,Edmonton,covN2,solid,32.7845998172393,46.4108948608411,48
2023-01-15,Edmonton Goldbar,Edmonton,covN2,solid,25.1118096929843,28.9482047551118,48
2023-01-19,Edmonton Goldbar,Edmonton,covN2,solid,40.1807461937937,32.646277943389,48
2023-01-22,Edmonton Goldbar,Edmonton,covN2,solid,26.6762941108362,33.4285201523149,48
2023-01-26,Edmonton Goldbar,Edmonton,covN2,solid,21.1652253907385,23.9207597507874,48
2023-01-29,Edmonton Goldbar,Edmonton,covN2,solid,28.1989635203953,24.6820944555669,48
2023-02-02,Edmonton Goldbar,Edmonton,covN2,solid,46.9011849568951,37.5500742386452,48
2023-02-05,Edmonton Goldbar,Edmonton,covN2,solid,63.0287159290834,54.9649504429892,48
2023-02-09,Edmonton Goldbar,Edmonton,covN2,solid,91.202851054534,77.1157834918087,48
2023-02-12,Edmonton Goldbar,Edmonton,covN2,solid,24.735191322666,57.9690211886,48
2023-02-16,Edmonton Goldbar,Edmonton,covN2,solid,111.644387535482,68.189789429074,48
2023-02-19,Edmonton Goldbar,Edmonton,covN2,solid,33.6709333323777,72.6576604339299,48
2023-02-23,Edmonton Goldbar,Edmonton,covN2,solid,44.7498063706186,39.2103698514982,48
2023-02-26,Edmonton Goldbar,Edmonton,covN2,solid,238.767763109154,141.758784739886,48
2023-03-02,Edmonton Goldbar,Edmonton,covN2,solid,63.0641539665391,150.915958537847,48
2023-03-05,Edmonton Goldbar,Edmonton,covN2,solid,59.4797641207633,61.2719590436512,48
2023-03-09,Edmonton Goldbar,Edmonton,covN2,solid,95.7640010204746,77.621882570619,48
2023-03-12,Edmonton Goldbar,Edmonton,covN2,solid,35.9540576080848,65.8590293142797,48
2023-03-16,Edmonton Goldbar,Edmonton,covN2,solid,19.4523270688386,27.7031923384617,48
2023-03-19,Edmonton Goldbar,Edmonton,covN2,solid,14.8729939249429,17.1626604968908,48
2023-03-23,Edmonton Goldbar,Edmonton,covN2,solid,15.6441298408864,15.2585618829146,48
2023-03-26,Edmonton Goldbar,Edmonton,covN2,solid,22.8069897265196,19.225559783703,48
2023-03-30,Edmonton Goldbar,Edmonton,covN2,solid,58.3189518508441,40.5629707886819,48
2023-04-02,Edmonton Goldbar,Edmonton,covN2,solid,59.9171262252069,59.1180390380255,48
2023-04-06,Edmonton Goldbar,Edmonton,covN2,solid,15.4230977301808,37.6701119776939,48
2023-04-09,Edmonton Goldbar,Edmonton,covN2,solid,32.8596216810571,24.141359705619,48
2023-04-13,Edmonton Goldbar,Edmonton,covN2,solid,41.7943238688226,37.3269727749399,48
2023-04-16,Edmonton Goldbar,Edmonton,covN2,solid,30.949366625695,36.3718452472588,48
2023-04-20,Edmonton Goldbar,Edmonton,covN2,solid,76.6899930288548,53.8196798272749,48
2023-04-23,Edmonton Goldbar,Edmonton,covN2,solid,72.5215749416558,74.6057839852553,48
2023-04-27,Edmonton Goldbar,Edmonton,covN2,solid,51.0597888957138,61.7906819186848,48
2023-04-30,Edmonton Goldbar,Edmonton,covN2,solid,19.1331198904984,35.0964543931061,48
2023-05-04,Edmonton Goldbar,Edmonton,covN2,solid,208.23464519513,113.683882542814,48
2023-05-07,Edmonton Goldbar,Edmonton,covN2,solid,298.10087593854,253.167760566835,48
2023-05-11,Edmonton Goldbar,Edmonton,covN2,solid,18.1629885187553,158.131932228648,48
2023-05-14,Edmonton Goldbar,Edmonton,covN2,solid,59.1706076662401,38.6667980924977,48
2023-05-18,Edmonton Goldbar,Edmonton,covN2,solid,25.0583659551321,42.1144868106861,48
2023-05-21,Edmonton Goldbar,Edmonton,covN2,solid,13.3239633106668,19.1911646328995,48
2023-05-25,Edmonton Goldbar,Edmonton,covN2,solid,15.7520225475538,14.5379929291103,48
2023-05-28,Edmonton Goldbar,Edmonton,covN2,solid,11.9444094238351,13.8482159856944,48
2023-06-01,Edmonton Goldbar,Edmonton,covN2,solid,21.2510274934021,16.5977184586186,48
2023-06-04,Edmonton Goldbar,Edmonton,covN2,solid,12.0899290157965,16.6704782545993,48
2023-06-11,Edmonton Goldbar,Edmonton,covN2,solid,4.94364169682773,4.94364169682773,48
2023-06-15,Edmonton Goldbar,Edmonton,covN2,solid,3.47660387673458,4.21012278678116,48
2023-06-18,Edmonton Goldbar,Edmonton,covN2,solid,3.6076911299903,3.54214750336244,48
2023-06-22,Edmonton Goldbar,Edmonton,covN2,solid,0.557902581793217,2.08279685589176,48
2023-06-25,Edmonton Goldbar,Edmonton,covN2,solid,1.24822215854013,0.903062370166676,48
2023-06-29,Edmonton Goldbar,Edmonton,covN2,solid,7.06971005476321,4.15896610665167,48
2023-07-02,Edmonton Goldbar,Edmonton,covN2,solid,5.63926723456654,6.35448864466488,48
2023-07-06,Edmonton Goldbar,Edmonton,covN2,solid,4.97137854297528,5.30532288877091,48
2023-07-09,Edmonton Goldbar,Edmonton,covN2,solid,3.22047277969145,4.09592566133337,48
2023-07-12,Edmonton Goldbar,Edmonton,covN2,solid,6.05862073761586,4.75015735342753,48
2023-07-16,Edmonton Goldbar,Edmonton,covN2,solid,4.07213989505123,5.06538031633354,48
2023-07-19,Edmonton Goldbar,Edmonton,covN2,solid,7.09223862867606,5.58218926186364,48
2023-07-23,Edmonton Goldbar,Edmonton,covN2,solid,13.1464720773369,10.1193553530065,48
2023-07-26,Edmonton Goldbar,Edmonton,covN2,solid,24.7315824661026,18.9390272717198,48
2023-07-30,Edmonton Goldbar,Edmonton,covN2,solid,37.1207032532148,30.9261428596587,48
2023-08-02,Edmonton Goldbar,Edmonton,covN2,solid,9.59209588756542,23.3563995703901,48
2023-08-06,Edmonton Goldbar,Edmonton,covN2,solid,45.6009686103711,27.5965322489683,48
2023-08-09,Edmonton Goldbar,Edmonton,covN2,solid,1.82034564263064,23.7106571265009,48
2023-08-13,Edmonton Goldbar,Edmonton,covN2,solid,33.9610009668841,17.8906733047574,48
2023-08-16,Edmonton Goldbar,Edmonton,covN2,solid,8.39242824502714,21.1767146059556,48
2023-08-20,Edmonton Goldbar,Edmonton,covN2,solid,2.88168360570643,5.63705592536679,48
2023-08-23,Edmonton Goldbar,Edmonton,covN2,solid,8.70317616124169,5.79242988347406,48
2023-08-27,Edmonton Goldbar,Edmonton,covN2,solid,23.3276556781821,16.0154159197119,48
2023-08-30,Edmonton Goldbar,Edmonton,covN2,solid,16.4031066854545,19.8653811818183,48
2023-09-03,Edmonton Goldbar,Edmonton,covN2,solid,19.2913831765972,17.8472449310258,48
2023-09-06,Edmonton Goldbar,Edmonton,covN2,solid,15.3181336350354,17.3047584058163,48
2023-09-10,Edmonton Goldbar,Edmonton,covN2,solid,11.7470493493907,13.5325914922131,48
2023-09-13,Edmonton Goldbar,Edmonton,covN2,solid,22.7276122612793,17.237330805335,48
2023-09-17,Edmonton Goldbar,Edmonton,covN2,solid,18.1486380721026,20.438125166691,48
2023-09-20,Edmonton Goldbar,Edmonton,covN2,solid,31.5044643351554,24.826551203629,48
2023-09-24,Edmonton Goldbar,Edmonton,covN2,solid,17.7745887029488,24.6395265190521,48
2023-09-27,Edmonton Goldbar,Edmonton,covN2,solid,37.0468396001616,27.4107141515552,48
2023-10-01,Edmonton Goldbar,Edmonton,covN2,solid,28.8648764952663,32.955858047714,48
2023-10-04,Edmonton Goldbar,Edmonton,covN2,solid,30.1725656576605,29.5187210764634,48
2023-10-08,Edmonton Goldbar,Edmonton,covN2,solid,75.1739480076235,52.673256832642,48
2023-10-11,Edmonton Goldbar,Edmonton,covN2,solid,121.685525730377,98.4297368690002,48
2023-10-15,Edmonton Goldbar,Edmonton,covN2,solid,45.3518590430766,83.5186923867268,48
2023-10-18,Edmonton Goldbar,Edmonton,covN2,solid,93.5397203016931,69.4457896723848,48
2023-10-22,Edmonton Goldbar,Edmonton,covN2,solid,100.01448500405,96.7771026528716,48
2023-10-25,Edmonton Goldbar,Edmonton,covN2,solid,149.069529530511,124.542007267281,48
2023-10-29,Edmonton Goldbar,Edmonton,covN2,solid,66.8445509037537,107.957040217132,48
2023-11-01,Edmonton Goldbar,Edmonton,covN2,solid,190.426166117847,128.6353585108,48
2023-11-05,Edmonton Goldbar,Edmonton,covN2,solid,33.074898810952,111.7505324644,48
2023-11-12,Edmonton Goldbar,Edmonton,covN2,solid,93.1101392208516,93.1101392208516,48
2023-11-15,Edmonton Goldbar,Edmonton,covN2,solid,109.844999094269,101.47756915756,48
2023-11-19,Edmonton Goldbar,Edmonton,covN2,solid,54.7791037666572,82.3120514304628,48
2023-11-23,Edmonton Goldbar,Edmonton,covN2,solid,129.540255546851,92.1596796567538,48
2023-11-26,Edmonton Goldbar,Edmonton,covN2,solid,61.3814903142639,95.4608729305572,48
2023-11-29,Edmonton Goldbar,Edmonton,covN2,solid,59.9593842540237,83.6270433717127,48
2023-12-03,Edmonton Goldbar,Edmonton,covN2,solid,43.8724996120801,51.9159419330519,48
2023-12-06,Edmonton Goldbar,Edmonton,covN2,solid,83.3381450232439,63.605322317662,48
2023-12-10,Edmonton Goldbar,Edmonton,covN2,solid,74.3220169956172,78.8300810094306,48
2023-12-13,Edmonton Goldbar,Edmonton,covN2,solid,74.9128891000802,74.6174530478487,48
2023-12-17,Edmonton Goldbar,Edmonton,covN2,solid,59.1474917523734,67.0301904262268,48
2023-12-20,Edmonton Goldbar,Edmonton,covN2,solid,101.653192880538,80.4003423164559,48
